codigo,producto,familia,cantidad,coste,venta,margen_coste,margen_venta,beneficio,familia_legible
216326,SALMON ARTIQ ,A0 K4,9.0,40.23,70.29,0.588267462092966,0.370383122574183,30.06000000000001,pescados y mariscos
211074,SALMON ,AD K3,29.0,68.05,93.15,0.244469975285552,0.196445057044833,25.10000000000001,pescados y mariscos
600457,SALMOREJO ,AQ JK,4.0,9.16,15.2,0.5087336244541479,0.337192474674385,6.039999999999999,condimentos
216328,SALPICON ARTIQ ,A0 K5,0.0,0.0,0.0,1,1,0.0,condimentos
600534,SALSA ,AQ JA,3.0,5.97,9.3,0.416110857316888,0.293840595294421,3.330000000000001,condimentos
600323,SALSA BRAVA ,AQ JA,2.0,3.14,3.98,0.152229299363057,0.132117191818684,0.8399999999999999,condimentos
600671,SALSA CHINA DE ,AQ JA,28.0,42.28,58.92,0.26702502795217997,0.210749607988216,16.64,condimentos
009621,SALSA DE AJI ,AQ JU,4.0,4.8,7.8,0.477329545454544,0.323102957578554,3.0,condimentos
219177,SALSA DE ,AQ JA,8.0,17.2,24.4,0.289767441860465,0.224666426253156,7.199999999999999,condimentos
008732,SALSA FINA ,AQ JA,13.0,16.38,19.9,0.10421245421245401,0.0943771769779398,3.52,condimentos
008936,SALSA FINA ,AQ JA,17.0,33.27,44.6,0.218687324097602,0.179444981311784,11.329999999999998,condimentos
020883,SALSA GALLO ,AQ JA,4.0,7.2,9.2,0.161616161616161,0.139130434782608,1.9999999999999991,condimentos
221099,SALSA GOURMET ,AQ JA,25.0,22.7,28.68,0.148626351621946,0.129394864928942,5.98,condimentos
007093,SALSA GOURMET ,AQ JA,29.0,32.97,50.75,0.399407174566411,0.285411695627588,17.78,condimentos
006941,SALSA GOURMET ,AQ JA,8.0,9.06,14.8,0.485149508328316,0.326667117086683,5.74,condimentos
220861,SALSA GOURMET ,AQ JA,4.0,3.56,4.64,0.184882533197135,0.156034482758617,1.0799999999999996,condimentos
007094,SALSA GOURMET ,AQ JA,18.0,15.3,24.3,0.443600713012479,0.307287679351988,9.0,condimentos
  ,,,,,,  ,51,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
037674,SALSA ,AQ JA,25.0,41.04,56.39,0.248912369307107,0.199303310163549,15.35,condimentos
037677,SALSA ,AQ JA,2.0,3.54,5.0,0.28402670775552297,0.221200000000001,1.46,condimentos
037675,SALSA ,AQ JA,2.0,3.3,4.8,0.322314049586776,0.243749999999999,1.5,condimentos
600357,SALSA PESTO ,AQ JA,2.0,4.7,6.0,0.160425531914894,0.138247158049138,1.2999999999999998,condimentos
008788,SALSA TABASCO ,AQ JA,5.0,17.38,19.41,0.015278794853018201,0.0150488663118687,2.030000000000001,condimentos
216443,SALSA YBARRA ,AQ JA,25.0,43.35,56.85,0.192075076019714,0.161126660462564,13.5,condimentos
216445,SALSA YBARRA ,AQ JA,6.0,10.64,14.7,0.255827067669173,0.203712019158809,4.059999999999999,condimentos
216444,SALSA YBARRA ,AQ JA,13.0,23.91,33.15,0.260347515303601,0.206568039483052,9.239999999999998,condimentos
601075,SAMAI ,AQ JL,15.0,11.25,21.0,0.697236363636362,0.41080687320563897,9.75,otros
219422,SAN JACOBO ,A0 K8,24.0,23.08,35.76,0.40853946746494,0.290044742729304,12.68,otros
005382,SAN JACOBO ,A0 K8,8.0,34.32,44.72,0.184615384615385,0.155844155844156,10.4,otros
073669,SAND. ÑAMING ,A0 KM,1.0,0.95,1.55,0.483157894736842,0.325762952448545,0.6000000000000001,otros
073668,SAND. ÑAMING ,A0 KM,1.0,0.95,1.55,0.483157894736842,0.325762952448545,0.6000000000000001,otros
073684,SAND. ÑAMING ,A0 KM,1.0,0.95,1.55,0.483157894736842,0.325762952448545,0.6000000000000001,otros
600005,SAND. ÑAMING ,A0 KM,1.0,0.95,1.55,0.483157894736842,0.325762952448545,0.6000000000000001,otros
600004,SAND. ÑAMING ,A0 KM,1.0,0.95,1.55,0.483157894736842,0.325762952448545,0.6000000000000001,otros
073664,SAND. ÑAMING ,A0 KM,1.0,0.95,1.55,0.483157894736842,0.325762952448545,0.6000000000000001,otros
092205,SANDIA E/K                                        ,AEAH,7.722,6.9498,12.11,0.742496186940631,0.426110652353427,5.1602,otros
092206,SANDIA ,AEAH,8.29,5.802171,12.02,1.07163835743552,0.517290266222962,6.217828999999999,otros
025835,SANGRIA ,AQ J5,14.0,19.58,32.2,0.35919980752834296,0.264272997640821,12.620000000000005,otros
015473,SARDINA ALBO ,AQ JQ,6.0,8.58,14.1,0.493833439287986,0.330581326070304,5.52,otros
015472,SARDINA ALBO ,AQ JQ,6.0,8.02,13.8,0.564293810927227,0.36073390240721104,5.780000000000001,otros
015285,SARDINA CUCA ,AQ JQ,9.0,13.24,24.21,0.662118923372701,0.398358332885807,10.97,otros
015413,SARDINA CUCA ,AQ JQ,3.0,4.47,8.7,0.769208867195445,0.43477561155048794,4.23,otros
205519,SARDINA ,AQ JQ,22.0,15.14,25.3,0.5186801969496829,0.34153352232515305,10.16,otros
205520,SARDINA ,AQ JQ,26.0,17.25,29.64,0.561749670619237,0.359692517429187,12.39,otros
056531,SARDINA ORBE ,AQ JQ,8.0,7.04,10.48,0.353305785123966,0.261068702290076,3.4400000000000004,otros
205039,SARDINILLA ALBO ,AQ JQ,3.0,5.19,7.77,0.361096514275704,0.265298243356283,2.579999999999999,otros
205516,SARDINILLA ,AQ JQ,43.0,37.06,54.11,0.327049502036012,0.246448607632375,17.049999999999997,otros
205524,SARDINILLA ,AQ JQ,35.0,25.51,34.65,0.234809878479027,0.19015873015873003,9.139999999999995,otros
211561,SARTEN MONIX ,A3 4O,6.0,42.0,59.94,0.179428571428571,0.152131782945736,17.939999999999998,otros
211563,SARTEN MONIX ,A3 4O,7.0,53.2,76.93,0.195131578947368,0.163272046680612,23.730000000000004,otros
211565,SARTEN MONIX ,A3 4O,6.0,60.0,83.94,0.1562,0.135097733956063,23.94,otros
211581,SARTEN MONIX ,A3 4O,6.0,63.9,89.94,0.16319248826291102,0.14029706167258602,26.04,otros
211582,SARTEN MONIX ,A3 4O,6.0,72.0,101.94,0.170083333333333,0.1453600170928,29.94,otros
210745,SAUCY NOODLES ,AQ JK,6.0,7.74,10.52,0.235682405449847,0.19073056669771699,2.78,otros
600670,SAZÓN GOYA ,AQ JK,7.0,11.83,17.15,0.317774533159149,0.241144843190539,5.319999999999999,otros
600774,SAZONADOR ,AQ JB,2.0,3.42,4.1,0.0900584795321638,0.082618025751073,0.6799999999999997,otros
018846,SAZONADOR OLD ,AQ JU,12.0,12.36,17.04,0.2533759929391,0.202154815766773,4.68,otros
030447,SCHWEPPES ,AQ J2,166.0,82.13,143.7,0.445954055906127,0.308415093885306,61.56999999999999,otros
052798,SCHWEPPES ,AQ J2,34.0,35.19,64.6,0.517013896228034,0.340810257251801,29.41,otros
004100,SEDA DENTAL ,A3 BL,1.0,2.05,4.15,0.6730497883491221,0.402289156626506,2.1000000000000005,otros
214143,SEMOLA NOMEN ,AQ JK,3.0,3.32,4.2,0.18644578313253,0.157146483879157,0.8800000000000003,otros
219123,SERVILL.FOXY ,A3 BG,18.0,13.5,18.46,0.12998224670952,0.115030344138614,4.960000000000001,otros
005376,SERVILL.MICAL ,A3 BG,13.0,26.65,45.37,0.406862760299568,0.289198613952176,18.72,otros
005411,SERVILL.MICAL ,A3 BG,91.0,51.6,88.3099999999999,0.41422752898968596,0.292900202052782,36.7099999999999,otros
  ,,,,,,  ,52,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
005344,SERVILL.,A3 BG,1.0,0.68,1.49,0.8102941176470589,0.447603574329813,0.8099999999999999,otros
221209,SET 2 SARTENES ,A3 4O,2.0,42.0,59.98,0.180238095238095,0.152713334678233,17.979999999999997,otros
221564,SET 3 SARTENES ,A3 4O,2.0,28.3,39.98,0.16753789095581598,0.143496748374187,11.679999999999996,otros
221211,SET 4 TABLAS ,A3 4O,1.0,12.6,17.99,0.18,0.152542372881356,5.389999999999999,otros
221568,SET 6 ,A3 4O,10.0,71.0,99.9,0.162844837620767,0.140040040040041,28.90000000000001,otros
022025,SETA FINDUS ,A0 K6,7.0,18.2,29.24,0.46050949050949,0.315307427648994,11.04,otros
211472,SETA GOURMET ,AQ JR,3.0,4.02,5.25,0.18729081863410202,0.157746371566797,1.2300000000000004,otros
600396,SHAMPOO ,A3 BH,2.0,3.6,4.78,0.207222222222222,0.171652093879429,1.1800000000000002,otros
031610,SIDRA EL ,AQ J6,13.0,25.59,33.53,0.0827660598309652,0.07643946638287319,7.940000000000001,bebidas alcohólicas
600715,SIROPE AG DE ,AQ JC,2.0,2.442,3.7,0.377559377559377,0.274078478002378,1.258,otros
600713,SIROPE AG DE ,AQ JC,2.0,2.442,3.7,0.377559377559377,0.274078478002378,1.258,otros
600714,SIROPE AG DE ,AQ JC,2.0,2.442,3.7,0.377559377559377,0.274078478002378,1.258,otros
083216,SIROPE MONTEY ,AQ JC,13.0,14.95,22.75,0.383460018242627,0.277174629686607,7.800000000000001,otros
600330,SMINT FRUTAS ,AQ I9,38.0,19.0,45.6,1.18191387559809,0.541686768124205,26.6,frutas y verduras
600331,SMINT MENTA 8G                                    ,AQ I9,37.0,38.3,47.65,0.131006408734868,0.115831712113295,9.35,otros
600332,SMINT MENTA ,AQ I9,43.0,21.5,51.6,1.18196194503171,0.541696864935256,30.1,otros
219417,SNACK ,AQ JL,30.0,34.52,59.21,0.559269988412514,0.35867424664660197,24.69,dulces y snacks
034477,SNACK CHEETOS ,AQ JL,27.0,17.33,21.05,0.10425431464092699,0.09441150761980699,3.7200000000000015,dulces y snacks
219411,SNACK CHEETOS ,AQ JL,33.0,38.28,60.51,0.43700721953073196,0.30410927209777,22.23,dulces y snacks
048183,SNACK CHEETOS ,AQ JL,68.0,43.67,64.6000000000001,0.344992401690362,0.256501375960773,20.93000000000009,dulces y snacks
219415,SNACK CHEETOS ,AQ JL,30.0,36.3,56.7,0.41983471074380196,0.29569266589057003,20.40000000000001,dulces y snacks
219415,SNACK CHEETOS ,AQ JL,36.0,44.64,68.04,0.38561420658194995,0.278298392691273,23.40000000000001,dulces y snacks
222764,SNACK F.RAVICH ,AQ JL,7.0,1.9455,3.0,0.401836405691456,0.28665,1.0545,dulces y snacks
222765,SNACK F.RAVICH ,AQ JL,1.0,0.0,0.0,1,1,0.0,dulces y snacks
219420,SNACK FRITOS ,AQ JL,5.0,5.95,9.45,0.44385026737968,0.307407407407408,3.499999999999999,dulces y snacks
063749,SNACK GATO ,AQ JN,12.0,13.32,22.68,0.547802347802348,0.35392267532101,9.36,mascotas
063748,SNACK GATO ,AQ JN,11.0,13.06,20.35,0.41660865933454,0.294088742567933,7.290000000000001,mascotas
215315,SNACK ,AQ JL,109.0,54.58,76.3000000000001,0.27042040041307297,0.212858987721818,21.7200000000001,dulces y snacks
215316,SNACK ,AQ JL,102.0,58.14,81.6,0.275662194702441,0.21609341081612998,23.459999999999997,dulces y snacks
219196,SNACK JUMPERS ,AQ JL,16.0,15.52,21.92,0.283774601686975,0.221047060219196,6.400000000000002,dulces y snacks
039719,SNACK KINDER ,AQ I6,139.0,98.0700000000001,162.87,0.509453358918026,0.337508513203218,64.7999999999999,dulces y snacks
007192,SNACK KINDER ,AQ I6,216.0,151.48,257.76,0.546573805122786,0.353409454700671,106.28,dulces y snacks
600617,SNACK KINDER ,AQ I6,5.0,4.45,6.0,0.225842696629213,0.184234647112741,1.5499999999999998,dulces y snacks
039449,SNACK KINDER ,AQ I6,267.0,273.86,393.8,0.30714465918219597,0.23497373226797902,119.94,dulces y snacks
039822,SNACK KINDER ,AQ I6,200.0,181.3,271.22,0.360098781527349,0.26475928544173,89.92000000000002,dulces y snacks
600616,SNACK KINDER ,AQ I6,6.0,2.4,5.9,1.235,0.552572706935123,3.5000000000000004,dulces y snacks
039851,SNACK KINDER ,AQ I6,20.0,52.0,69.78,0.219972027972027,0.180309075067638,17.78,dulces y snacks
047903,"SNACK M&M""S ",AQ JP,35.0,29.4,50.2,0.552551020408163,0.355898784094644,20.800000000000004,dulces y snacks
600742-P,"SNACK M&M""S ",AQ JP,0.0,0.0,-5.0,1,1,-5.0,dulces y snacks
600750,"SNACK M&M""S ",AQ JP,57.0,42.47,79.8,0.7084251985358639,0.414665622552858,37.33,dulces y snacks
207418,SNACK M&M'S ,AQ I6,4.0,9.16,11.96,0.186978959904725,0.157525083612041,2.8000000000000007,dulces y snacks
047903,SNACK M&M'S ,AQ JP,1.0,0.84,1.4,0.51547619047619,0.340141398271799,0.5599999999999999,dulces y snacks
047903,SNACK M&M'S ,AQ I6,92.0,67.48,129.3,0.742109446570025,0.425983251529424,61.82000000000001,dulces y snacks
221823,SNACK ,AQ I6,1.0,2.95,3.89,0.198767334360556,0.165809768637533,0.94,dulces y snacks
019961,SNACK ,AQ I6,23.0,17.25,32.2,0.696969696969693,0.410714285714284,14.950000000000005,dulces y snacks
019960,SNACK MARS ,AQ I6,21.0,18.39,23.88,0.180483464333382,0.152889447236181,5.489999999999998,dulces y snacks
  ,,,,,,  ,53,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
208301,SNACK PERRO ,AQ JN,3.0,4.56,6.57,0.309848484848484,0.236552920763447,2.0100000000000007,mascotas
008207,SNACK PERRO ,AQ JN,4.0,9.18,13.0,0.287532184591008,0.22332038610929503,3.82,mascotas
008208,SNACK PERRO ,AQ JN,8.0,13.6,19.6,0.310113636363637,0.23670743342874498,6.000000000000002,mascotas
207421,SNACK ,AQ I6,11.0,23.1,31.79,0.251058638331366,0.200676955211486,8.689999999999998,dulces y snacks
047751,SNACK ,AQ I6,43.0,31.43,52.26,0.511636247939143,0.33846518872292997,20.83,dulces y snacks
221760,SNACK TAKIS ,AQ JL,22.0,28.2348,33.0,0.0625185940753937,0.0588399999999977,4.7652,dulces y snacks
073303,SNACK TAKIS ,AQ JL,32.0,40.5217,54.08,0.213100859315111,0.17566623391514402,13.558299999999996,dulces y snacks
221757,SNACK TAKIS ,AQ JL,8.0,11.04,13.52,0.113306982872203,0.101775147928996,2.4800000000000004,dulces y snacks
213789,SNACK TAKIS ,AQ JL,31.0,39.7854,48.97,0.11910399292202699,0.106427993890936,9.184599999999996,dulces y snacks
073305,SNACK TAKIS ,AQ JL,43.0,54.5471,72.67,0.21087513859998702,0.174151018447534,18.1229,dulces y snacks
219597,SNACK TAKIS ,AQ JL,1.0,0.0,0.0,1,1,0.0,dulces y snacks
207422,SNACK TWIX 50G ,AQ I6,9.0,21.6,27.81,0.170454545454546,0.14563106796116598,6.209999999999997,dulces y snacks
047851,SNACK TWIX ,AQ I6,37.0,36.63,49.4,0.226180726180727,0.18445953467661202,12.769999999999996,dulces y snacks
047851,SNACK TWIX ,AQ I6,54.0,38.33,71.55,0.697056661053532,0.41074448311042194,33.22,dulces y snacks
217803,SNACK TWIX ,AQ I6,23.0,17.94,30.26,0.533505624809973,0.34789935959712104,12.32,dulces y snacks
601023,SNACKIN                                           ,AQ JL,15.0,13.5,21.31,0.434868686868687,0.303072114436967,7.809999999999999,dulces y snacks
601022,SNACKIN ,AQ JL,3.0,3.45,4.65,0.22521739130434798,0.183818310858765,1.2000000000000002,dulces y snacks
220221,SOBAO ,AQ JF,5.0,7.6,9.5,0.136184210526316,0.119861030689056,1.9000000000000004,otros
600019,SOLOMILLO ,ACKA,2.0,15.39,21.68,0.280636777128005,0.21913846466081502,6.289999999999999,otros
600024,SOLOMILLO DE ,ACKD,36.981,280.4942,346.72,0.12373997556650201,0.11011441993431101,66.22580000000005,otros
032105,SOPA G.BLANCA ,AQ JK,49.0,31.61,43.61,0.254099680768456,0.202615218443206,12.0,otros
032107,SOPA G.BLANCA ,AQ JK,26.0,17.61,25.74,0.328790459965928,0.24743589743589697,8.129999999999999,otros
032108,SOPA G.BLANCA ,AQ JK,29.0,17.2,26.1,0.379207188160676,0.274945774221486,8.900000000000002,otros
032110,SOPA G.BLANCA ,AQ JK,4.0,2.24,3.56,0.444642857142857,0.30778739184178,1.3199999999999998,otros
032106,SOPA G.BLANCA ,AQ JK,12.0,7.68,10.49,0.24160748106060598,0.194592481719118,2.8100000000000005,otros
221059,SOPA KNORR ,AQ JK,1.0,0.72,0.96,0.21212121212121202,0.175,0.24,otros
221059,SOPA KNORR ,AQ JK,13.0,8.59,12.48,0.320954598370197,0.242971710584295,3.890000000000001,otros
033987,SOPA KNORR ,AQ JK,11.0,7.15,10.56,0.342771773680865,0.25527180448636,3.41,otros
600745,SOPINSTANT G. ,AQ JK,1.0,1.15,1.45,0.146086956521739,0.127465857359636,0.3,otros
032177,SOPINSTANT ,AQ JK,20.0,16.84,29.0,0.56536385229972,0.361170887822105,12.16,otros
027303,SOSA KIDEL ,A3 A9,4.0,9.6,14.2,0.222487947658402,0.181996025469669,4.6,otros
601025,SPORTYETI ,AQ J2,4.0,2.316,5.0,0.7841105354058721,0.439496611810261,2.684,otros
600868,SPRAY BRILLA ,A3 BB,2.0,2.7,5.7,0.918888888888889,0.47886508396062505,3.0,otros
089920,SPRAY NIVEA ,A3 BN,1.0,11.49,17.15,0.233555589121697,0.18933527696793198,5.659999999999998,otros
079212,SPRAY NIVEA ,A3 BN,2.0,23.58,37.9,0.328342410923953,0.247182058047494,14.32,otros
089109,SPRAY ,A3 BN,2.0,24.5,37.18,0.254174397031543,0.20266272189349302,12.68,otros
030341,SPRITE LATA ,AQ J2,141.0,59.8399999999999,93.4500000000001,0.291030212798871,0.225424788601915,33.610000000000205,otros
006247,SPRITE PET 2L                                     ,AQ J2,33.0,41.1,55.95,0.125064848887012,0.111162346784485,14.85,otros
051818,SUAVIZ.FLOR ,A3 A7,13.0,24.73,51.87,0.7336450190988301,0.42318064598956195,27.14,otros
218699,SUAVIZ.MICAL ,A3 A7,28.0,21.46,36.12,0.39092603575362295,0.28105451023627803,14.659999999999997,otros
002570,SUAVIZ.MICAL ,A3 A7,7.0,10.44,19.39,0.534819195085653,0.348457457919535,8.950000000000001,otros
218696,SUAVIZ.MICAL ,A3 A7,13.0,16.62,25.87,0.286590884227903,0.222752148908539,9.25,otros
006185,SUAVIZ.MICAL ,A3 A7,4.0,5.77,10.2,0.460810404342783,0.315448468174144,4.43,otros
218697,SUAVIZ.MICAL ,A3 A7,8.0,10.09,16.32,0.336744506057057,0.251913888204664,6.23,otros
002626,SUAVIZ.MICAL ,A3 A7,9.0,13.07,25.11,0.587861925929673,0.37022231991959104,12.04,otros
218694,SUAVIZ.MICAL ,A3 A7,14.0,21.28,35.0,0.359254023488473,0.264302343256238,13.72,otros
  ,,,,,,  ,54,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
218698,SUAVIZ.MICAL ,A3 A7,38.0,50.64,77.52,0.265154126356194,0.20958246970262198,26.879999999999995,otros
218695,SUAVIZ.MICAL ,A3 A7,20.0,25.73,40.8,0.31051510761788803,0.236941265165808,15.069999999999997,otros
209704,SUAVIZ.MIMOSIN ,A3 A7,9.0,20.03,33.41,0.378599043583385,0.274625929377765,13.379999999999995,otros
217601,SUAVIZ.VERNEL ,A3 A7,4.0,11.9,17.02,0.18199597194249598,0.153973428220236,5.119999999999999,otros
216581,SUAVIZ.VERNEL ,A3 A7,19.0,36.65,67.61,0.5245347434408579,0.34406217745945805,30.96,otros
217693,SUNNY ,AQ J3,1.0,1.09,1.95,0.47889908256880703,0.323821339950372,0.8599999999999999,otros
217692,SUNNY ,AQ J3,9.0,9.97,15.16,0.256970912738215,0.20443664219597799,5.19,otros
601122,SUPER GLUE 3G                                     ,AB 3V,4.0,1.92,4.8,1.06611570247934,0.516000000000001,2.88,otros
053194,SURIMI KRISSIA ,A0 KK,2.0,4.3,5.98,0.26418604651162797,0.208977189109639,1.6800000000000006,otros
202083,SURTIDO LA ,AQ JP,18.0,25.2,30.1,0.0857936507936509,0.0790146919084863,4.900000000000002,otros
216752,SUSU ,AQ JF,6.0,8.58,12.0,0.271455816910364,0.21350000000000102,3.42,otros
216751,SUSU ,AQ JF,14.0,20.02,28.0,0.271401325946781,0.21346629141249,7.98,otros
005404,TALCO ,A3 BU,3.0,3.87,5.94,0.268217054263566,0.21149144254278698,2.0700000000000003,otros
032372,TALLARIN ,AQ JK,35.0,63.57,90.65,0.29653638794743,0.228714281144768,27.080000000000005,otros
032361,TALLARIN ,AQ JK,14.0,25.5,36.26,0.292869875222816,0.226526954363711,10.759999999999998,otros
048377,TAMPON ,A3 BS,10.0,24.4,31.34,0.235091424968474,0.190343338327748,6.940000000000001,otros
048378,TAMPON ,A3 BS,39.0,81.07,99.89,0.18490288544562802,0.156048978964287,18.820000000000007,otros
070227,TAMPON TAMPAX ,A3 BS,10.0,34.3,44.7,0.25302982731554197,0.201934400761733,10.400000000000006,otros
070247,TAMPON TAMPAX ,A3 BS,33.0,128.34,162.45,0.21703228203929398,0.17832910863763501,34.109999999999985,otros
002266,"TENN BAÑO 1,3L                                    ",A3 BA,3.0,5.88,9.27,0.30296564906954404,0.232520058595477,3.39,otros
203107,TEXICOS ,AQ JL,14.0,13.5548,21.0,0.408746180487556,0.290148918342474,7.4452,otros
083244,TEXICOS ,AQ JL,62.0,60.0284,93.0,0.40861961701763905,0.29008513872806696,32.9716,otros
210181,TEXICOS ,AQ JL,53.0,51.3146,79.5,0.408647476900955,0.290099179249577,28.1854,otros
076321,TEXICOS ,AQ JL,33.0,31.9502,49.5,0.408692277356635,0.290121756132242,17.5498,otros
221200,TIJERA KFK ,A3 4O,5.0,14.0,19.95,0.177857142857143,0.151000606428138,5.949999999999999,otros
205877,TINTE REVLON ,A3 BH,1.0,2.39,4.0,0.38326359832636003,0.277071990320629,1.61,otros
205872,TINTE REVLON ,A3 BH,1.0,2.39,4.0,0.38326359832636003,0.277071990320629,1.61,otros
205874,TINTE REVLON ,A3 BH,1.0,2.39,4.0,0.38326359832636003,0.277071990320629,1.61,otros
205875,TINTE REVLON ,A3 BH,2.0,4.78,8.0,0.383173692036377,0.277025,3.22,otros
001328,TINTO VERANO ,AQ J5,25.0,28.11,46.25,0.35981518885370695,0.264605949251841,18.14,otros
042585,TINTO VERANO ,AQ J5,51.0,55.97,79.0499999999999,0.167248983738337,0.143284754211299,23.0799999999999,otros
001316,TINTO VERANO ,AQ J5,319.0,414.58,592.030000000001,0.179997699553747,0.15254072073345498,177.450000000001,otros
010879,TINTO VERANO ,AQ J5,7.0,6.3,10.15,0.33116620752984405,0.248779007201788,3.850000000000001,otros
010880,TINTO VERANO ,AQ J5,5.0,4.5,6.75,0.23977777777777798,0.19340383581287,2.25,otros
048659,TINTO VERANO ,AQ J5,103.0,55.835,115.02,0.702439818621424,0.412607723890196,59.185,otros
601065,TIRAS DE BACON ,AD KW,9.0,9.0,13.5,0.364,0.266862170087977,4.5,otros
211742,TIRITA ,A3 BU,8.0,1.92,3.92,0.856060606060605,0.461224489795918,2.0,otros
211743,TIRITA ,A3 BU,5.0,2.45,4.95,0.8367346938775511,0.455555555555556,2.5,otros
089038,TOALL.IBERIA ,A3 A6,2.0,4.6,7.7,0.383438735177865,0.27716350961401104,3.1000000000000005,otros
036168,TOALL.,A3 BR,35.0,16.45,27.65,0.389270265517847,0.28019765137113,11.2,otros
036181,TOALL.,A3 BR,111.0,97.0,174.0,0.482496208571183,0.32546201857488,77.0,otros
087838,TOALL.,A3 BI,11.0,7.83,15.95,0.683147039886853,0.405874842600072,8.12,otros
036185,TOALL.,A3 BR,12.0,6.13,12.36,0.6661399700699719,0.399810329285838,6.23,otros
036184,TOALL.,A3 BS,8.0,4.26,6.8,0.318544600938967,0.24158803631832002,2.54,otros
036182,TOALL.,A3 BR,16.0,22.56,36.8,0.34820387140261405,0.258272416203906,14.239999999999998,otros
008388,TOMATE APIS ,AQ JR,1.0,1.13,1.64,0.31946902654867304,0.242119382964454,0.51,frutas y verduras
  ,,,,,,  ,55,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
600474,TOMATE CHERRY ,AEAI,1.0,0.85,1.35,0.443529411764706,0.307253463732681,0.5000000000000001,frutas y verduras
092457,TOMATE CHERRY ,AEAI,21.0,17.0492,23.35,0.350503249419328,0.259535287730728,6.300800000000002,frutas y verduras
082972,TOMATE ,AQ JR,5.0,4.55,6.7,0.338461538461538,0.252873563218391,2.1500000000000004,frutas y verduras
601093,TOMATE DANIELA ,AEAI,1.654,2.3156,3.31,0.37445686115577503,0.27243987915407997,0.9944000000000002,frutas y verduras
049446,TOMATE ,AQ JA,63.0,57.16,85.05,0.352438132196706,0.26059464296844104,27.89,frutas y verduras
031726,TOMATE ,AQ JA,14.0,21.26,33.08,0.41446591978106606,0.293019375005668,11.819999999999997,frutas y verduras
008340,TOMATE ,AQ JA,42.0,26.19,39.78,0.38120031934465,0.275992058505693,13.59,frutas y verduras
008343,TOMATE ,AQ JA,92.0,78.42,105.8,0.22617374973916898,0.184454894575325,27.379999999999995,frutas y verduras
031555,TOMATE ,AQ JA,3.0,2.07,3.15,0.38383838383838403,0.277372262773723,1.08,frutas y verduras
008352,TOMATE ,AQ JR,27.0,16.99,22.95,0.228134196586228,0.185756733441963,5.960000000000001,frutas y verduras
008353,TOMATE ,AQ JR,40.0,44.6,59.44,0.21171218915613402,0.174721514771239,14.839999999999996,frutas y verduras
008385,TOMATE ,AQ JR,66.0,35.3,52.8,0.359520988926088,0.264446810203409,17.5,frutas y verduras
008384,TOMATE ,AQ JR,53.0,46.03,66.25,0.308247585566728,0.23561869249175502,20.22,frutas y verduras
082982,TOMATE HELIOS ,AQ JA,11.0,17.16,26.4,0.398654375927103,0.285027082307488,9.239999999999998,frutas y verduras
038268,TOMATE HIDA ,AQ JA,21.0,34.47,40.95,0.0800564390642709,0.0741224589463393,6.480000000000004,frutas y verduras
092453,TOMATE ,AEAI,3.962,7.2851,10.91,0.445331514376552,0.308117210444032,3.6249,frutas y verduras
092459,TOMATE ,AEAI,66.67,133.4262,166.3,0.22169626050026298,0.18146594015887602,32.87380000000002,frutas y verduras
008529,TOMATE ,AQ JA,48.0,84.7900000000001,105.12,0.12709474745092,0.112763144126403,20.3299999999999,frutas y verduras
010904,TOMATE ,AQ JA,190.0,129.16,199.5,0.4045461583941,0.288026246753358,70.34,frutas y verduras
082977,TOMATE ,AQ JA,70.0,117.88,144.09,0.11135978036215599,0.1002013770247,26.210000000000008,frutas y verduras
008315,TOMATE ,AQ JA,27.0,30.94,44.01,0.293197978492095,0.226723195804847,13.069999999999997,frutas y verduras
008393,TOMATE ,AQ JR,17.0,20.39,29.93,0.334254759463196,0.250517944262515,9.54,frutas y verduras
008394,TOMATE ,AQ JR,26.0,45.94,65.46,0.295476312977402,0.22808314595757198,19.52,frutas y verduras
600427,TOMATE PERA ,AEAI,22.61,43.0748,58.11,0.226426841426794,0.184623194615812,15.035199999999996,frutas y verduras
072144,TOMATE RAMA ,AEAI,21.722,29.4519,40.73,0.35266184994725497,0.260716933770999,11.278099999999998,frutas y verduras
027629,TOMATE SOLIS ,AQ JA,22.0,25.3,35.34,0.269798778296804,0.212473647721325,10.040000000000004,frutas y verduras
011667,TOMATE SOLIS ,AQ JA,9.0,13.05,23.85,0.6614002089864159,0.398098065360135,10.8,frutas y verduras
028325,TOMATE ,AEAI,38.0,33.9,52.44,0.40658353445964,0.289057510271393,18.54,frutas y verduras
600726,TOMATES SECOS ,AQ JB,2.0,3.0,3.76,0.139363636363637,0.12231708290114099,0.7599999999999998,frutas y verduras
